rk,name,team,gp,ab,h,rbi,bb,x2b,x3b,hr,xbh,k,avg,obp,slg,hbp,sf,sh,hdp,go,fo,go_fo,pa,season,player_type,total_bases,non_hr_xbh,x3b_from_slg,x2b_from_slg,player_name,x1b,ops,iso,bb_rate,k_rate,hr_rate,xbh_rate,woba
5,S Linscott,Rocky Mountain Vibes,90,382,151,87,31,23,4,14,41,36,0.395,0.447,0.586,7,3,NA,5,82,103,0.8,423,2025,hitter,224,27,4,23,S Linscott,110,1.033,0.19099999999999995,0.07328605200945626,0.0851063829787234,0.03309692671394799,0.09692671394799054,0.44736406619385344
6,A Fogel,Missoula PaddleHeads,79,320,124,108,38,21,2,34,57,63,0.388,0.463,0.784,12,6,NA,8,65,68,0.96,376,2025,hitter,251,23,2,21,A Fogel,67,1.247,0.396,0.10106382978723404,0.1675531914893617,0.09042553191489362,0.15159574468085107,0.5205771276595744
7,D Leach,Billings Mustangs,12,44,17,13,11,7,0,3,10,8,0.386,0.517,0.75,2,1,NA,NA,4,14,0.29,58,2025,hitter,33,7,0,7,D Leach,7,1.267,0.364,0.1896551724137931,0.13793103448275862,0.05172413793103448,0.1724137931034483,0.525
8,S Rich,Idaho Falls Chukars,51,192,74,58,22,8,0,13,21,47,0.385,0.455,0.63,4,2,1,4,29,42,0.69,221,2025,hitter,121,8,0,8,S Rich,53,1.085,0.245,0.09954751131221719,0.21266968325791855,0.058823529411764705,0.09502262443438914,0.4664227272727273
9,M Titialii,Colorado Springs Sky Sox,4,13,5,1,2,NA,NA,NA,0,5,0.385,0.467,0.385,0,0,NA,NA,2,1,2,15,2025,hitter,5,NA,NA,NA,M Titialii,NA,0.8520000000000001,0,0.13333333333333333,0.3333333333333333,NA,0,NA
10,C Sargent Jr.,Ogden Raptors,80,352,135,130,36,21,0,35,56,57,0.384,0.443,0.741,5,4,1,12,62,94,0.66,398,2025,hitter,261,21,0,21,C Sargent Jr.,79,1.184,0.357,0.09045226130653267,0.14321608040201006,0.08793969849246232,0.1407035175879397,0.5008261964735516
11,C Halvorson,Grand Junction Jackalopes,44,167,64,41,16,11,1,5,17,15,0.383,0.46,0.551,12,5,NA,7,44,50,0.88,200,2025,hitter,92,12,1,11,C Halvorson,47,1.0110000000000001,0.16800000000000004,0.08,0.075,0.025,0.085,0.43770999999999993
12,M Rosario,Missoula PaddleHeads,87,374,143,75,29,28,4,13,45,41,0.382,0.431,0.583,7,5,NA,7,92,90,1.02,415,2025,hitter,218,32,4,28,M Rosario,98,1.014,0.20099999999999996,0.06987951807228916,0.09879518072289156,0.03132530120481928,0.10843373493975904,0.43723614457831317
13,D Stone,Ogden Raptors,79,314,120,52,48,24,2,5,31,42,0.382,0.478,0.519,13,4,3,2,76,74,1.03,382,2025,hitter,163,26,2,24,D Stone,89,0.997,0.137,0.1256544502617801,0.1099476439790576,0.013089005235602094,0.08115183246073299,0.43741160949868074
14,S Coffman,Grand Junction Jackalopes,77,333,127,90,33,23,2,12,37,37,0.381,0.436,0.571,3,5,4,12,96,71,1.35,378,2025,hitter,190,25,2,23,S Coffman,90,1.007,0.18999999999999995,0.0873015873015873,0.09788359788359788,0.031746031746031744,0.09788359788359788,0.4345802139037433
15,B Roberts,Colorado Springs Sky Sox,67,287,109,65,27,22,2,20,44,41,0.38,0.429,0.679,0,3,NA,5,69,65,1.06,317,2025,hitter,195,24,2,22,B Roberts,65,1.108,0.29900000000000004,0.08517350157728706,0.12933753943217666,0.06309148264984227,0.138801261829653,0.47181072555205034
16,T Rogers,Idaho Falls Chukars,92,383,145,104,61,37,2,28,67,68,0.379,0.478,0.705,14,2,NA,16,87,76,1.14,460,2025,hitter,270,39,2,37,T Rogers,78,1.1829999999999998,0.32599999999999996,0.13260869565217392,0.14782608695652175,0.06086956521739131,0.14565217391304347,0.5011934782608695
17,J Feliciano,Rocky Mountain Vibes,13,37,14,9,12,1,NA,NA,1,6,0.378,0.549,0.405,2,0,1,NA,12,4,3,52,2025,hitter,15,NA,NA,NA,J Feliciano,NA,0.9540000000000001,0.027000000000000024,0.23076923076923078,0.11538461538461539,NA,0.019230769230769232,NA
18,S Greico,Ogden Raptors,11,45,17,13,4,2,0,4,6,5,0.378,0.44,0.689,1,0,NA,NA,11,11,1,50,2025,hitter,31,2,0,2,S Greico,11,1.129,0.31099999999999994,0.08,0.1,0.08,0.12,0.48391999999999996
19,K Clark,Rocky Mountain Vibes,58,239,90,70,45,24,0,12,36,63,0.377,0.471,0.628,1,4,NA,4,37,47,0.79,289,2025,hitter,150,24,0,24,K Clark,54,1.099,0.251,0.15570934256055363,0.2179930795847751,0.04152249134948097,0.1245674740484429,0.46865051903114174
20,T Garcia,Rocky Mountain Vibes,77,287,108,70,31,16,3,4,23,32,0.376,0.444,0.495,9,6,2,10,98,50,1.96,335,2025,hitter,142,19,3,16,T Garcia,85,0.9390000000000001,0.119,0.09253731343283582,0.0955223880597015,0.011940298507462687,0.06865671641791045,0.41127927927927926
21,G Ostrander,Idaho Falls Chukars,81,315,117,51,57,22,2,9,33,25,0.371,0.478,0.54,9,2,1,6,86,79,1.09,384,2025,hitter,170,24,2,22,G Ostrander,84,1.018,0.16900000000000004,0.1484375,0.06510416666666667,0.0234375,0.0859375,0.4452297650130547
21,C Pregent,Rocky Mountain Vibes,10,35,13,9,5,1,0,2,3,5,0.371,0.452,0.571,1,1,NA,3,9,8,1.13,42,2025,hitter,20,1,0,1,C Pregent,10,1.023,0.19999999999999996,0.11904761904761904,0.11904761904761904,0.047619047619047616,0.07142857142857142,0.44107142857142856
23,J Pappas,Idaho Falls Chukars,60,224,83,65,42,8,0,13,21,33,0.371,0.484,0.58,12,5,NA,4,45,64,0.7,283,2025,hitter,130,8,0,8,J Pappas,62,1.064,0.20899999999999996,0.14840989399293286,0.1166077738515901,0.045936395759717315,0.07420494699646643,0.46000353356890455
24,A Chouinard,Rocky Mountain Vibes,57,189,70,46,21,18,0,4,22,33,0.37,0.441,0.529,6,4,NA,4,44,43,1.02,220,2025,hitter,100,18,0,18,A Chouinard,48,0.97,0.15900000000000003,0.09545454545454546,0.15,0.01818181818181818,0.1,0.4214909090909091
25,D Leonard,Great Falls Voyagers,5,19,7,0,NA,1,NA,NA,1,2,0.368,0.4,0.421,1,0,NA,NA,5,4,1.25,20,2025,hitter,8,NA,NA,NA,D Leonard,NA,0.821,0.05299999999999999,NA,0.1,NA,0.05,NA
26,B Watkins,Great Falls Voyagers,26,99,36,18,15,7,0,4,11,26,0.364,0.458,0.556,4,2,1,2,17,22,0.77,121,2025,hitter,55,7,0,7,B Watkins,25,1.014,0.19200000000000006,0.12396694214876033,0.21487603305785125,0.03305785123966942,0.09090909090909091,0.4394916666666667
27,S Baumgardt,Idaho Falls Chukars,74,285,103,77,39,24,1,19,44,54,0.361,0.444,0.653,9,7,1,17,60,69,0.87,341,2025,hitter,186,25,1,24,S Baumgardt,59,1.097,0.29200000000000004,0.11436950146627566,0.15835777126099707,0.05571847507331378,0.12903225806451613,0.4642323529411765
28,M Jung-Goldberg,Boise Hawks,94,360,130,130,65,28,4,26,58,61,0.361,0.476,0.678,17,3,2,8,75,93,0.81,447,2025,hitter,244,32,4,28,M Jung-Goldberg,72,1.154,0.31700000000000006,0.14541387024608501,0.13646532438478748,0.058165548098434,0.1297539149888143,0.4892988764044944
29,B Pelle,Ogden Raptors,21,50,18,11,4,3,0,2,5,11,0.36,0.418,0.54,1,0,NA,3,15,5,3,55,2025,hitter,27,3,0,3,B Pelle,13,0.958,0.18000000000000005,0.07272727272727272,0.2,0.03636363636363636,0.09090909090909091,0.41892727272727265
30,R Pena,Missoula PaddleHeads,95,388,139,129,58,27,1,46,74,88,0.358,0.452,0.789,11,3,NA,15,69,85,0.81,460,2025,hitter,306,28,1,27,R Pena,65,1.241,0.43100000000000005,0.12608695652173912,0.19130434782608696,0.1,0.1608695652173913,0.517958695652174
31,E Scavotto,Grand Junction Jackalopes,95,369,132,104,86,21,2,22,45,109,0.358,0.48,0.604,5,5,NA,7,68,59,1.15,465,2025,hitter,223,23,2,21,E Scavotto,87,1.084,0.246,0.18494623655913978,0.23440860215053763,0.047311827956989246,0.0967741935483871,0.4652709677419355
32,E Berkey,Yuba-Sutter Freebirds,81,273,97,80,48,17,1,21,39,68,0.355,0.48,0.656,23,6,4,8,50,59,0.85,354,2025,hitter,179,18,1,17,E Berkey,58,1.1360000000000001,0.30100000000000005,0.13559322033898305,0.192090395480226,0.059322033898305086,0.11016949152542373,0.48163999999999996
33,C Bagnieski,Ogden Raptors,84,339,120,110,68,18,0,23,41,52,0.354,0.463,0.611,8,8,1,12,78,94,0.83,424,2025,hitter,207,18,0,18,C Bagnieski,79,1.074,0.257,0.16037735849056603,0.12264150943396226,0.054245283018867926,0.09669811320754718,0.45874468085106385
34,C Lane,Ogden Raptors,95,395,139,88,35,29,1,8,38,61,0.352,0.413,0.491,10,5,2,4,101,88,1.15,447,2025,hitter,194,30,1,29,C Lane,101,0.9039999999999999,0.139,0.07829977628635347,0.13646532438478748,0.017897091722595078,0.08501118568232663,0.3962719101123595
35,K Oyama,Ogden Raptors,90,350,123,59,47,16,2,NA,18,33,0.351,0.438,0.409,15,10,9,6,128,79,1.62,431,2025,hitter,143,NA,NA,NA,K Oyama,NA,0.847,0.057999999999999996,0.10904872389791183,0.0765661252900232,NA,0.04176334106728538,NA
36,N Marcelo,Boise Hawks,96,424,149,75,45,31,9,12,52,60,0.351,0.421,0.552,9,4,4,9,111,92,1.21,486,2025,hitter,234,40,9,31,N Marcelo,97,0.9730000000000001,0.20100000000000007,0.09259259259259259,0.12345679012345678,0.024691358024691357,0.10699588477366255,0.42083195020746883
37,J McLaughlin,Glacier Range Riders,13,60,21,9,4,1,1,2,4,15,0.35,0.412,0.5,3,1,NA,NA,13,11,1.18,68,2025,hitter,30,2,1,1,J McLaughlin,17,0.9119999999999999,0.15000000000000002,0.058823529411764705,0.22058823529411764,0.029411764705882353,0.058823529411764705,0.3986911764705882
38,R Orsak,Yuba-Sutter Freebirds,88,372,130,84,44,22,0,19,41,52,0.349,0.424,0.562,6,3,1,9,90,86,1.05,426,2025,hitter,209,22,0,22,R Orsak,89,0.986,0.21300000000000008,0.10328638497652583,0.12206572769953052,0.04460093896713615,0.09624413145539906,0.4273058823529411
39,C Bufford,Oakland Ballers,88,347,121,76,30,19,2,21,42,89,0.349,0.403,0.597,5,5,NA,10,60,67,0.9,387,2025,hitter,207,21,2,19,C Bufford,79,1,0.248,0.07751937984496124,0.22997416020671835,0.05426356589147287,0.10852713178294573,0.42884754521963825
40,L Moreno,Great Falls Voyagers,19,49,17,10,8,2,0,1,3,12,0.347,0.508,0.449,8,0,NA,2,10,9,1.11,65,2025,hitter,22,2,0,2,L Moreno,14,0.9570000000000001,0.10200000000000004,0.12307692307692308,0.18461538461538463,0.015384615384615385,0.046153846153846156,0.4364769230769231
41,A Mata,Idaho Falls Chukars,71,280,97,57,21,20,4,5,29,46,0.346,0.393,0.5,3,4,1,9,92,44,2.09,309,2025,hitter,140,24,4,20,A Mata,68,0.893,0.15400000000000003,0.06796116504854369,0.1488673139158576,0.016181229773462782,0.09385113268608414,0.3877564935064935
42,C Jordan,Ogden Raptors,91,373,129,82,45,23,3,12,38,42,0.346,0.425,0.52,11,6,2,14,69,132,0.52,437,2025,hitter,194,26,3,23,C Jordan,91,0.9450000000000001,0.17400000000000004,0.10297482837528604,0.09610983981693363,0.02745995423340961,0.08695652173913043,0.41170804597701155
43,D Tofteland,Rocky Mountain Vibes,91,354,122,103,50,26,3,15,44,76,0.345,0.45,0.562,21,4,NA,13,76,79,0.96,429,2025,hitter,199,29,3,26,D Tofteland,78,1.012,0.21700000000000008,0.11655011655011654,0.17715617715617715,0.03496503496503497,0.10256410256410256,0.43900932400932396
44,P Myro IV,Boise Hawks,84,325,112,72,51,23,5,2,30,75,0.345,0.449,0.465,17,8,1,3,65,80,0.81,402,2025,hitter,151,28,5,23,P Myro IV,82,0.914,0.12000000000000005,0.12686567164179105,0.1865671641791045,0.004975124378109453,0.07462686567164178,0.40347880299251876
45,C Castaneda,Grand Junction Jackalopes,74,279,96,54,36,18,0,11,29,68,0.344,0.422,0.527,5,5,1,3,42,74,0.57,326,2025,hitter,147,18,0,18,C Castaneda,67,0.9490000000000001,0.18300000000000005,0.11042944785276074,0.2085889570552147,0.03374233128834356,0.08895705521472393,0.41210769230769234
46,I Nunez,Grand Junction Jackalopes,90,326,112,70,63,14,0,17,31,69,0.344,0.463,0.543,13,4,9,4,72,76,0.95,415,2025,hitter,177,14,0,14,I Nunez,81,1.006,0.19900000000000007,0.15180722891566265,0.16626506024096385,0.04096385542168675,0.0746987951807229,0.4391502463054186
47,C Bowen,Billings Mustangs,93,393,135,63,17,24,3,10,37,68,0.344,0.378,0.496,7,4,2,12,89,88,1.01,423,2025,hitter,195,27,3,24,C Bowen,98,0.874,0.15200000000000002,0.04018912529550828,0.1607565011820331,0.02364066193853428,0.08747044917257683,0.38045130641330166
48,T Dooley,Rocky Mountain Vibes,43,164,56,19,31,13,NA,NA,13,34,0.341,0.455,0.421,5,2,2,2,52,21,2.48,204,2025,hitter,69,NA,NA,NA,T Dooley,NA,0.876,0.07999999999999996,0.15196078431372548,0.16666666666666666,NA,0.06372549019607843,NA
49,C Horner,Boise Hawks,15,44,15,9,11,4,0,1,5,5,0.341,0.492,0.5,3,1,1,1,11,12,0.92,60,2025,hitter,22,4,0,4,C Horner,10,0.992,0.15899999999999997,0.18333333333333332,0.08333333333333333,0.016666666666666666,0.08333333333333333,0.4376440677966102
50,Z Roos,Grand Junction Jackalopes,89,355,121,75,65,32,4,14,50,64,0.341,0.466,0.572,22,4,NA,7,61,96,0.64,446,2025,hitter,203,36,4,32,Z Roos,71,1.038,0.23099999999999993,0.14573991031390135,0.14349775784753363,0.03139013452914798,0.11210762331838565,0.44917488789237664
51,T Fontenot,Ogden Raptors,93,370,126,68,32,36,1,7,44,80,0.341,0.407,0.5,12,4,8,9,85,85,1,426,2025,hitter,185,37,1,36,T Fontenot,82,0.907,0.15899999999999997,0.07511737089201878,0.18779342723004694,0.01643192488262911,0.10328638497652583,0.3962655502392345
52,N Klemp,Missoula PaddleHeads,53,212,72,47,32,14,4,14,32,39,0.34,0.433,0.642,3,0,NA,5,54,42,1.29,247,2025,hitter,136,18,4,14,N Klemp,40,1.075,0.302,0.12955465587044535,0.15789473684210525,0.05668016194331984,0.12955465587044535,0.4592631578947369
53,D Tatum,Oakland Ballers,68,225,76,75,45,9,0,23,32,50,0.338,0.455,0.684,4,1,NA,3,38,56,0.68,275,2025,hitter,154,9,0,9,D Tatum,44,1.139,0.34600000000000003,0.16363636363636364,0.18181818181818182,0.08363636363636363,0.11636363636363636,0.4828072727272727
54,J Hjelle,Boise Hawks,92,394,133,102,22,35,2,26,63,92,0.338,0.381,0.635,8,4,NA,8,52,107,0.49,428,2025,hitter,250,37,2,35,J Hjelle,70,1.016,0.297,0.0514018691588785,0.21495327102803738,0.06074766355140187,0.14719626168224298,0.4333154205607477
55,E Underwood,Boise Hawks,88,309,104,68,60,16,1,6,23,65,0.337,0.463,0.453,16,4,3,9,98,40,2.45,392,2025,hitter,140,17,1,16,E Underwood,81,0.916,0.11599999999999999,0.15306122448979592,0.16581632653061223,0.015306122448979591,0.058673469387755105,0.40986632390745503
56,M O'Hara,Oakland Ballers,37,110,37,14,6,8,0,1,9,27,0.336,0.388,0.436,4,1,NA,1,17,27,0.63,121,2025,hitter,48,8,0,8,M O'Hara,28,0.8240000000000001,0.09999999999999998,0.049586776859504134,0.2231404958677686,0.008264462809917356,0.0743801652892562,0.36496694214876035
57,K Schmack,Great Falls Voyagers,38,128,43,26,21,8,1,6,15,48,0.336,0.482,0.555,17,2,NA,1,14,25,0.56,168,2025,hitter,71,9,1,8,K Schmack,28,1.037,0.21900000000000003,0.125,0.2857142857142857,0.03571428571428571,0.08928571428571429,0.45248809523809524
58,K Moody,Colorado Springs Sky Sox,76,274,92,69,55,21,4,8,33,41,0.336,0.442,0.529,1,5,NA,6,49,90,0.54,335,2025,hitter,145,25,4,21,K Moody,59,0.9710000000000001,0.193,0.16417910447761194,0.12238805970149254,0.023880597014925373,0.09850746268656717,0.420976119402985
59,T Wyatt,Idaho Falls Chukars,81,331,111,94,42,28,1,15,44,73,0.335,0.416,0.562,6,3,NA,5,61,80,0.76,382,2025,hitter,186,29,1,28,T Wyatt,67,0.978,0.22700000000000004,0.1099476439790576,0.19109947643979058,0.03926701570680628,0.11518324607329843,0.42284554973821986
60,E Sleight,Missoula PaddleHeads,76,305,102,66,36,23,2,16,41,63,0.334,0.418,0.58,9,2,NA,2,61,75,0.81,352,2025,hitter,177,25,2,23,E Sleight,61,0.998,0.24599999999999994,0.10227272727272728,0.17897727272727273,0.045454545454545456,0.11647727272727272,0.43064488636363635
61,C Booth,Rocky Mountain Vibes,90,381,127,62,44,13,6,8,27,97,0.333,0.422,0.462,18,5,1,3,71,81,0.88,449,2025,hitter,176,19,6,13,C Booth,100,0.884,0.129,0.09799554565701558,0.21603563474387527,0.017817371937639197,0.060133630289532294,0.3910334821428571
61,T Cruz,Great Falls Voyagers,56,219,73,32,29,10,5,6,21,47,0.333,0.41,0.507,0,1,NA,4,57,37,1.54,249,2025,hitter,111,15,5,10,T Cruz,52,0.917,0.174,0.11646586345381527,0.18875502008032127,0.024096385542168676,0.08433734939759036,0.3999277108433735
61,C Dayton,Boise Hawks,37,18,6,3,3,2,0,1,3,3,0.333,0.5,0.611,3,0,NA,NA,4,5,0.8,24,2025,hitter,11,2,0,2,C Dayton,3,1.111,0.27799999999999997,0.125,0.125,0.041666666666666664,0.125,0.4809583333333333
61,M Jackson,Colorado Springs Sky Sox,11,27,9,2,8,3,NA,NA,3,9,0.333,0.5,0.444,1,0,NA,NA,4,5,0.8,36,2025,hitter,12,NA,NA,NA,M Jackson,NA,0.944,0.11099999999999999,0.2222222222222222,0.25,NA,0.08333333333333333,NA
61,Q Landis,Colorado Springs Sky Sox,75,255,85,31,54,13,2,8,23,34,0.333,0.464,0.494,11,3,NA,9,49,84,0.58,323,2025,hitter,126,15,2,13,Q Landis,62,0.958,0.16099999999999998,0.16718266253869968,0.10526315789473684,0.02476780185758514,0.07120743034055728,0.423594427244582
61,S Lynch,Billings Mustangs,10,36,12,9,4,2,0,2,4,20,0.333,0.4,0.556,0,0,1,NA,NA,3,NA,41,2025,hitter,20,2,0,2,S Lynch,8,0.9560000000000001,0.22300000000000003,0.0975609756097561,0.4878048780487805,0.04878048780487805,0.0975609756097561,0.4152
61,A MacKenzie,Great Falls Voyagers,2,3,1,0,NA,NA,NA,NA,0,2,0.333,0.333,0.333,0,0,NA,NA,NA,NA,NA,3,2025,hitter,1,NA,NA,NA,A MacKenzie,NA,0.666,0,NA,0.6666666666666666,NA,0,NA
61,J O'Dowd,Billings Mustangs,84,324,108,91,63,28,3,22,53,78,0.333,0.449,0.642,6,1,1,5,56,82,0.68,395,2025,hitter,208,31,3,28,J O'Dowd,55,1.091,0.309,0.15949367088607594,0.19746835443037974,0.05569620253164557,0.1341772151898734,0.4652284263959391
61,M Sox,Missoula PaddleHeads,18,3,1,0,NA,NA,NA,NA,0,1,0.333,0.333,0.333,0,0,NA,NA,NA,1,NA,3,2025,hitter,1,NA,NA,NA,M Sox,NA,0.666,0,NA,0.3333333333333333,NA,0,NA
70,E Corona,Great Falls Voyagers,69,283,94,52,14,16,6,11,33,72,0.332,0.361,0.548,1,4,NA,6,45,71,0.63,302,2025,hitter,155,22,6,16,E Corona,61,0.909,0.21600000000000003,0.046357615894039736,0.23841059602649006,0.03642384105960265,0.10927152317880795,0.3897119205298013
71,T McCaffrey,Idaho Falls Chukars,54,208,69,48,19,16,0,8,24,38,0.332,0.393,0.524,6,6,1,5,35,64,0.55,240,2025,hitter,109,16,0,16,T McCaffrey,45,0.917,0.192,0.07916666666666666,0.15833333333333333,0.03333333333333333,0.1,0.3955899581589958
72,E Paton,Glacier Range Riders,31,115,38,27,19,8,3,4,15,28,0.33,0.434,0.557,2,0,1,1,23,24,0.96,137,2025,hitter,64,11,3,8,E Paton,23,0.9910000000000001,0.22700000000000004,0.1386861313868613,0.20437956204379562,0.029197080291970802,0.10948905109489052,0.4293970588235294
73,E Good,Ogden Raptors,86,331,109,75,62,11,1,10,22,76,0.329,0.443,0.459,10,6,4,6,83,65,1.28,413,2025,hitter,152,12,1,11,E Good,87,0.902,0.13,0.15012106537530268,0.18401937046004843,0.024213075060532687,0.053268765133171914,0.40064303178484106
74,G Lora Gonzalez,Rocky Mountain Vibes,82,325,107,72,36,15,0,16,31,58,0.329,0.402,0.523,8,7,NA,10,70,90,0.78,376,2025,hitter,170,15,0,15,G Lora Gonzalez,76,0.925,0.194,0.09574468085106383,0.15425531914893617,0.0425531914893617,0.08244680851063829,0.40102393617021276
75,A Pimentel,Grand Junction Jackalopes,83,313,103,75,61,29,1,17,47,68,0.329,0.449,0.591,11,5,4,4,58,87,0.67,394,2025,hitter,185,30,1,29,A Pimentel,56,1.04,0.26199999999999996,0.1548223350253807,0.17258883248730963,0.04314720812182741,0.11928934010152284,0.44603076923076923
76,A Fritz,Great Falls Voyagers,82,286,94,67,40,21,2,12,35,38,0.329,0.403,0.542,1,8,NA,12,73,83,0.88,335,2025,hitter,155,23,2,21,A Fritz,59,0.9450000000000001,0.21300000000000002,0.11940298507462686,0.11343283582089553,0.03582089552238806,0.1044776119402985,0.4055194029850746
77,J Mabry,Glacier Range Riders,51,189,62,23,11,5,NA,NA,5,21,0.328,0.363,0.354,1,3,1,10,65,40,1.63,205,2025,hitter,67,NA,NA,NA,J Mabry,NA,0.717,0.025999999999999968,0.05365853658536585,0.1024390243902439,NA,0.024390243902439025,NA
78,M Minzey,Grand Junction Jackalopes,84,324,106,106,63,24,2,24,50,88,0.327,0.439,0.636,4,3,2,4,71,59,1.2,396,2025,hitter,206,26,2,24,M Minzey,56,1.075,0.309,0.1590909090909091,0.2222222222222222,0.06060606060606061,0.12626262626262627,0.4574771573604061
79,C Wilkerson,Missoula PaddleHeads,90,383,125,56,50,25,1,7,33,52,0.326,0.406,0.452,3,2,2,7,116,83,1.4,440,2025,hitter,173,26,1,25,C Wilkerson,92,0.8580000000000001,0.126,0.11363636363636363,0.11818181818181818,0.015909090909090907,0.075,0.38004566210045665
80,L Helmig,Oakland Ballers,80,273,89,63,38,14,1,8,23,56,0.326,0.411,0.473,2,1,NA,5,62,60,1.03,314,2025,hitter,129,15,1,14,L Helmig,66,0.8839999999999999,0.14699999999999996,0.12101910828025478,0.17834394904458598,0.025477707006369428,0.0732484076433121,0.3900955414012739
81,G Brusa,Yuba-Sutter Freebirds,90,353,115,91,48,21,2,28,51,87,0.326,0.409,0.635,3,2,1,10,69,73,0.95,407,2025,hitter,224,23,2,21,G Brusa,64,1.044,0.309,0.11793611793611794,0.21375921375921375,0.0687960687960688,0.12530712530712532,0.44549014778325124
82,C Hall,Ogden Raptors,59,222,72,57,43,10,1,17,28,59,0.324,0.434,0.608,1,1,1,4,43,45,0.96,268,2025,hitter,135,11,1,10,C Hall,44,1.042,0.284,0.16044776119402984,0.22014925373134328,0.06343283582089553,0.1044776119402985,0.44759176029962544
83,D Maynard,Grand Junction Jackalopes,35,105,34,15,17,8,NA,NA,8,27,0.324,0.463,0.4,11,1,1,4,22,21,1.05,135,2025,hitter,42,NA,NA,NA,D Maynard,NA,0.863,0.07600000000000001,0.1259259259259259,0.2,NA,0.05925925925925926,NA
84,C Tucker,Ogden Raptors,18,62,20,12,16,3,1,1,5,18,0.323,0.469,0.452,2,1,NA,1,7,18,0.39,81,2025,hitter,28,4,1,3,C Tucker,15,0.921,0.129,0.19753086419753085,0.2222222222222222,0.012345679012345678,0.06172839506172839,0.4115308641975308
85,J Allgeyer,Oakland Ballers,40,146,47,25,19,11,1,2,14,23,0.322,0.408,0.452,3,1,NA,3,41,34,1.21,169,2025,hitter,66,12,1,11,J Allgeyer,33,0.86,0.13,0.11242603550295859,0.13609467455621302,0.011834319526627219,0.08284023668639054,0.3809408284023668
86,J Lee,Boise Hawks,32,115,37,21,5,5,4,1,10,22,0.322,0.361,0.461,2,0,2,6,31,20,1.55,124,2025,hitter,53,9,4,5,J Lee,27,0.8220000000000001,0.139,0.04032258064516129,0.1774193548387097,0.008064516129032258,0.08064516129032258,0.3589344262295081
87,Z Denton,Colorado Springs Sky Sox,49,188,60,37,31,15,0,9,24,56,0.319,0.43,0.543,7,2,NA,2,30,41,0.73,228,2025,hitter,102,15,0,15,Z Denton,36,0.9730000000000001,0.22400000000000003,0.13596491228070176,0.24561403508771928,0.039473684210526314,0.10526315789473684,0.4227456140350877
88,J McHenry,Billings Mustangs,45,182,58,29,26,9,2,3,14,40,0.319,0.408,0.44,3,2,1,3,37,47,0.79,214,2025,hitter,80,11,2,9,J McHenry,44,0.848,0.121,0.12149532710280374,0.18691588785046728,0.014018691588785047,0.06542056074766354,0.376300469483568
89,P Coddou,Yuba-Sutter Freebirds,64,242,77,43,59,7,1,6,14,67,0.318,0.451,0.43,2,3,NA,1,33,59,0.56,306,2025,hitter,104,8,1,7,P Coddou,63,0.881,0.11199999999999999,0.19281045751633988,0.21895424836601307,0.0196078431372549,0.0457516339869281,0.3961339869281046
90,H Himrich,Rocky Mountain Vibes,30,104,33,21,7,7,1,1,9,35,0.317,0.381,0.433,5,2,1,2,17,22,0.77,119,2025,hitter,45,8,1,7,H Himrich,24,0.8140000000000001,0.11599999999999999,0.058823529411764705,0.29411764705882354,0.008403361344537815,0.07563025210084033,0.35903389830508475
91,J Duarte,Yuba-Sutter Freebirds,49,145,46,19,17,3,0,2,5,9,0.317,0.402,0.379,5,2,2,2,56,33,1.7,171,2025,hitter,55,3,0,3,J Duarte,41,0.781,0.062,0.09941520467836257,0.05263157894736842,0.011695906432748537,0.029239766081871343,0.3536272189349112
