player_name,team,season,gp,pa,ab,h,x2b,x3b,hr,bb,hbp,sf,k,x1b,avg,obp,slg,ops,iso,bb_rate,k_rate,hr_rate,xbh,xbh_rate,lg_obp,lg_slg,ops_plus
C Pregent,Rocky Mountain Vibes,2025,10,42,35,13,1,0,2,5,1,1,5,10,0.37142857142857144,0.4523809523809524,0.5714285714285714,1.0238095238095235,0.19999999999999996,0.11904761904761904,0.11904761904761904,0.04761904761904761,3,0.07142857142857142,0.43016503667481665,0.5454872866095224,110
C Robinson,Idaho Falls Chukars,2026,11,53,45,17,6,0,1,5,3,0,9,10,0.37777777777777777,0.4716981132075472,0.5777777777777777,1.0494758909853248,0.19999999999999996,0.09433962264150944,0.16981132075471697,0.01886792452830188,7,0.1320754716981132,0.45414410662224075,0.5942808322444467,101
C Royer,Idaho Falls Chukars,2026,13,53,44,14,0,0,1,6,2,1,14,13,0.3181818181818182,0.41509433962264153,0.3863636363636363,0.8014579759862779,0.06818181818181818,0.11320754716981132,0.2641509433962264,0.01886792452830188,1,0.01886792452830188,0.45414410662224075,0.5942808322444467,56
C Runge,Great Falls Voyagers,2022,89,396,336,103,16,2,11,48,10,2,64,74,0.30654761904761907,0.4065656565656566,0.4642857142857143,0.8708513708513709,0.15773809523809523,0.12121212121212122,0.16161616161616163,0.02777777777777777,29,0.07323232323232323,0.40321965362020296,0.5054686478713669,93
C Runge,Missoula PaddleHeads,2024,64,286,241,82,16,1,11,33,5,7,39,54,0.34024896265560167,0.4195804195804196,0.5518672199170125,0.971447639497432,0.2116182572614108,0.1153846153846154,0.13636363636363635,0.03846153846153846,28,0.0979020979020979,0.42426261705187107,0.5369379014989293,102
C Sargent,Ogden Raptors,2024,91,401,358,113,20,2,19,34,2,7,75,72,0.31564245810055863,0.371571072319202,0.5418994413407822,0.913470513659984,0.22625698324022353,0.08478802992518704,0.1870324189526185,0.04738154613466334,41,0.10224438902743142,0.42426261705187107,0.5369379014989293,89
C Sargent Jr.,Ogden Raptors,2025,80,398,352,135,21,0,35,36,5,4,57,79,0.3835227272727273,0.4433249370277078,0.7414772727272727,1.1848022097549804,0.3579545454545454,0.09045226130653268,0.14321608040201006,0.08793969849246232,56,0.1407035175879397,0.43016503667481665,0.5454872866095224,139
C Sepulveda,Billings Mustangs,2021,60,210,185,64,0,0,10,25,0,0,31,54,0.34594594594594597,0.4238095238095238,0.5081081081081081,0.931917631917632,0.16216216216216217,0.11904761904761904,0.14761904761904762,0.04761904761904761,10,0.04761904761904761,0.38673711547933554,0.40390518846560314,135
C Silber,Missoula PaddleHeads,2021,32,71,65,19,0,0,1,6,0,0,13,18,0.2923076923076923,0.352112676056338,0.3384615384615385,0.6905742145178765,0.04615384615384615,0.08450704225352113,0.18309859154929575,0.01408450704225352,1,0.01408450704225352,0.38673711547933554,0.40390518846560314,75
C Sorg,Billings Mustangs,2025,22,90,82,25,7,1,0,7,1,0,14,17,0.3048780487804878,0.36666666666666664,0.4146341463414634,0.78130081300813,0.1097560975609756,0.07777777777777778,0.15555555555555556,0,8,0.08888888888888889,0.43016503667481665,0.5454872866095224,61
C Steele,Colorado Springs Sky Sox,2022,9,20,18,7,0,0,0,1,0,0,0,7,0.3888888888888889,0.42105263157894735,0.3888888888888889,0.8099415204678362,0,0.05,0,0,0,0,0.40321965362020296,0.5054686478713669,81
C Stratton,Grand Junction Jackalopes,2021,13,22,21,3,0,0,0,1,0,0,5,3,0.14285714285714285,0.18181818181818185,0.14285714285714285,0.3246753246753247,0,0.04545454545454545,0.2272727272727273,0,0,0,0.38673711547933554,0.40390518846560314,-18
C Taylor,Glacier Range Riders,2023,71,299,244,74,6,3,13,46,7,2,75,52,0.30327868852459017,0.42474916387959866,0.5122950819672131,0.9370442458468118,0.2090163934426229,0.15384615384615383,0.2508361204013378,0.04347826086956521,22,0.07357859531772576,0.4157126208267636,0.5195080916519789,101
C Thompson,Missoula PaddleHeads,2021,78,369,322,115,0,0,12,47,0,0,80,103,0.35714285714285715,0.4390243902439024,0.468944099378882,0.9079684896227844,0.11180124223602483,0.12737127371273713,0.21680216802168023,0.03252032520325203,12,0.03252032520325203,0.38673711547933554,0.40390518846560314,130
C Thompson,Missoula PaddleHeads,2022,95,427,375,120,26,2,12,47,1,4,75,80,0.32,0.39344262295081966,0.496,0.8894426229508197,0.176,0.11007025761124122,0.1756440281030445,0.02810304449648712,40,0.0936768149882904,0.40321965362020296,0.5054686478713669,96
C Thompson,Missoula PaddleHeads,2023,87,371,316,90,21,4,10,45,4,6,62,55,0.2848101265822785,0.3746630727762803,0.47151898734177217,0.8461820601180525,0.18670886075949367,0.12129380053908356,0.16711590296495957,0.02695417789757412,35,0.09433962264150944,0.4157126208267636,0.5195080916519789,81
C Tirado,Rocky Mountain Vibes,2021,30,93,87,22,0,0,3,6,0,0,27,19,0.25287356321839083,0.3010752688172043,0.3563218390804598,0.6573971078976641,0.10344827586206896,0.06451612903225806,0.2903225806451613,0.03225806451612903,3,0.03225806451612903,0.38673711547933554,0.40390518846560314,66
C Tucker,Ogden Raptors,2025,18,81,62,20,3,1,1,16,2,1,18,15,0.3225806451612903,0.4691358024691358,0.4516129032258064,0.9207487056949422,0.12903225806451613,0.19753086419753085,0.2222222222222222,0.01234567901234567,5,0.06172839506172839,0.43016503667481665,0.5454872866095224,92
C Valentine,Ogden Raptors,2026,74,402,342,132,40,4,16,42,12,4,59,72,0.38596491228070173,0.465,0.6666666666666666,1.1316666666666666,0.2807017543859649,0.1044776119402985,0.14676616915422885,0.03980099502487562,60,0.14925373134328357,0.45414410662224075,0.5942808322444467,115
C Vaughan,Idaho Falls Chukars,2026,54,244,198,66,15,0,6,32,8,2,53,45,0.3333333333333333,0.44166666666666665,0.5,0.9416666666666668,0.16666666666666669,0.13114754098360656,0.21721311475409835,0.02459016393442623,21,0.0860655737704918,0.45414410662224075,0.5942808322444467,81
C Vest,Long Beach Coast,2026,73,350,271,87,22,1,12,47,22,9,61,52,0.3210332103321033,0.4469914040114613,0.5424354243542435,0.9894268283657048,0.22140221402214025,0.13428571428571429,0.1742857142857143,0.03428571428571429,35,0.1,0.45414410662224075,0.5942808322444467,90
C Wilkerson,Missoula PaddleHeads,2025,90,440,383,125,25,1,7,50,3,2,52,92,0.3263707571801567,0.4063926940639269,0.4516971279373368,0.8580898220012637,0.12532637075718012,0.11363636363636365,0.11818181818181818,0.0159090909090909,33,0.075,0.43016503667481665,0.5454872866095224,77
D Abbadessa,Ogden Raptors,2021,30,99,89,27,0,0,0,10,0,0,23,27,0.30337078651685395,0.37373737373737376,0.30337078651685395,0.6771081602542277,0,0.101010101010101,0.23232323232323232,0,0,0,0.38673711547933554,0.40390518846560314,72
D Andiarena,Missoula PaddleHeads,2026,19,74,66,25,9,0,3,7,1,0,11,13,0.3787878787878788,0.44594594594594594,0.6515151515151515,1.0974610974610974,0.2727272727272727,0.0945945945945946,0.14864864864864866,0.04054054054054054,12,0.16216216216216217,0.45414410662224075,0.5942808322444467,108
D Binder,Rocky Mountain Vibes,2022,18,79,73,22,5,1,2,4,1,1,19,14,0.3013698630136986,0.34177215189873417,0.4794520547945205,0.8212242066932547,0.1780821917808219,0.05063291139240506,0.24050632911392408,0.02531645569620253,8,0.10126582278481013,0.40321965362020296,0.5054686478713669,80
D Blinn,Ogden Raptors,2025,43,27,20,6,0,0,1,6,1,0,8,5,0.3,0.48148148148148145,0.45,0.9314814814814816,0.15000000000000002,0.2222222222222222,0.2962962962962963,0.03703703703703703,1,0.03703703703703703,0.43016503667481665,0.5454872866095224,94
D Brutcher,Ogden Raptors,2024,35,152,124,45,12,0,6,26,2,0,26,27,0.3629032258064516,0.4802631578947368,0.6048387096774194,1.0851018675721562,0.24193548387096775,0.17105263157894737,0.17105263157894737,0.03947368421052631,18,0.11842105263157894,0.42426261705187107,0.5369379014989293,126
D Conners,Boise Hawks,2025,10,38,35,11,2,0,0,2,1,0,3,9,0.3142857142857143,0.3684210526315789,0.37142857142857144,0.7398496240601504,0.05714285714285716,0.05263157894736842,0.07894736842105263,0,2,0.05263157894736842,0.43016503667481665,0.5454872866095224,54
D Conners,Ogden Raptors,2023,91,402,334,103,21,1,5,44,9,10,55,76,0.3083832335329341,0.3929471032745592,0.4221556886227545,0.8151027918973137,0.11377245508982035,0.10945273631840796,0.13681592039800994,0.01243781094527363,27,0.06716417910447761,0.4157126208267636,0.5195080916519789,76
D Connors,Ogden Raptors,2022,89,379,324,101,25,2,6,46,4,4,61,68,0.3117283950617284,0.3994708994708995,0.4567901234567901,0.8562610229276896,0.1450617283950617,0.12137203166226912,0.16094986807387862,0.0158311345646438,33,0.0870712401055409,0.40321965362020296,0.5054686478713669,89
D Cornett,Billings Mustangs,2021,38,106,97,25,0,0,1,9,0,0,14,24,0.25773195876288657,0.32075471698113206,0.28865979381443296,0.6094145107955651,0.03092783505154639,0.08490566037735849,0.1320754716981132,0.00943396226415094,1,0.00943396226415094,0.38673711547933554,0.40390518846560314,54
D Crenshaw,Billings Mustangs,2024,9,43,36,11,2,0,1,7,0,0,6,8,0.3055555555555556,0.4186046511627907,0.4444444444444444,0.8630490956072352,0.13888888888888884,0.16279069767441862,0.13953488372093023,0.02325581395348837,3,0.06976744186046512,0.42426261705187107,0.5369379014989293,81
D Day,Glacier Range Riders,2022,13,6,5,4,0,0,1,1,0,0,1,3,0.8,0.8333333333333334,1.4,2.2333333333333334,0.5999999999999999,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.16666666666666666,0.40321965362020296,0.5054686478713669,384
D Delorefice,Missoula PaddleHeads,2021,27,82,70,20,0,0,1,12,0,0,15,19,0.2857142857142857,0.3902439024390244,0.32857142857142857,0.718815331010453,0.04285714285714287,0.14634146341463414,0.18292682926829268,0.01219512195121951,1,0.01219512195121951,0.38673711547933554,0.40390518846560314,82
D Ellis,Idaho Falls Chukars,2021,16,39,35,13,0,0,1,4,0,0,8,12,0.37142857142857144,0.4358974358974359,0.45714285714285713,0.893040293040293,0.08571428571428569,0.10256410256410256,0.20512820512820512,0.02564102564102564,1,0.02564102564102564,0.38673711547933554,0.40390518846560314,126
D Glancy,Yuba-Sutter Freebirds,2024,34,123,99,31,5,1,4,17,3,4,17,21,0.31313131313131315,0.4146341463414634,0.5050505050505051,0.9196846513919684,0.19191919191919193,0.13821138211382114,0.13821138211382114,0.03252032520325203,10,0.08130081300813008,0.42426261705187107,0.5369379014989293,92
D Gomez,Colorado Springs Sky Sox,2024,88,381,316,109,18,1,30,46,15,2,88,60,0.3449367088607595,0.4485488126649077,0.6930379746835443,1.141586787348452,0.34810126582278483,0.12073490813648294,0.23097112860892388,0.07874015748031496,49,0.12860892388451445,0.42426261705187107,0.5369379014989293,135
D Harris IV,Oakland Ballers,2025,91,413,373,117,20,1,13,32,4,4,69,83,0.3136729222520107,0.3704600484261501,0.4772117962466488,0.8476718446727989,0.16353887399463807,0.0774818401937046,0.16707021791767554,0.03147699757869249,34,0.08232445520581114,0.43016503667481665,0.5454872866095224,74
D Henderson,Ogden Raptors,2023,41,113,97,39,10,0,5,15,1,0,25,24,0.4020618556701031,0.48672566371681414,0.6597938144329897,1.1465194781498038,0.25773195876288657,0.13274336283185842,0.22123893805309736,0.04424778761061947,15,0.13274336283185842,0.4157126208267636,0.5195080916519789,144
D Hernandez,Rocky Mountain Vibes,2022,63,273,246,77,19,3,8,19,6,2,55,47,0.3130081300813008,0.3736263736263736,0.5121951219512195,0.8858214955775932,0.19918699186991873,0.0695970695970696,0.20146520146520147,0.0293040293040293,30,0.10989010989010987,0.40321965362020296,0.5054686478713669,94
D Hubbard,Grand Junction Jackalopes,2021,56,241,217,66,0,0,10,24,0,0,26,56,0.30414746543778803,0.3734439834024896,0.4423963133640553,0.815840296766545,0.1382488479262673,0.0995850622406639,0.1078838174273859,0.04149377593360996,10,0.04149377593360996,0.38673711547933554,0.40390518846560314,106
D Hubbard,Missoula PaddleHeads,2023,69,317,281,111,29,1,11,23,10,2,46,70,0.39501779359430605,0.4556962025316456,0.6227758007117438,1.0784720032433892,0.2277580071174377,0.07255520504731862,0.14511041009463724,0.03470031545741325,41,0.12933753943217666,0.4157126208267636,0.5195080916519789,129
D Hubbard,Oakland Ballers,2024,87,396,346,109,27,0,16,36,9,4,47,66,0.31502890173410403,0.389873417721519,0.5317919075144508,0.92166532523597,0.2167630057803468,0.09090909090909093,0.11868686868686867,0.04040404040404041,43,0.1085858585858586,0.42426261705187107,0.5369379014989293,91
D Jacob,Grand Junction Jackalopes,2022,1,3,3,2,0,0,0,0,0,0,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0,0,0,0,0,0,0.40321965362020296,0.5054686478713669,197
D Jimerson,Oakland Ballers,2026,24,102,92,39,6,2,5,8,1,1,16,26,0.42391304347826086,0.4705882352941176,0.6956521739130435,1.1662404092071612,0.2717391304347826,0.0784313725490196,0.1568627450980392,0.04901960784313725,13,0.12745098039215683,0.45414410662224075,0.5942808322444467,121
D Kolbush,Great Falls Voyagers,2022,73,306,266,82,13,2,5,32,4,4,71,62,0.3082706766917293,0.38562091503267976,0.42857142857142855,0.8141923436041083,0.12030075187969924,0.1045751633986928,0.23202614379084968,0.01633986928104575,20,0.06535947712418301,0.40321965362020296,0.5054686478713669,80
D Laferriere,Long Beach Coast,2026,14,57,41,15,1,0,1,10,5,0,6,13,0.36585365853658536,0.5357142857142857,0.4634146341463415,0.9991289198606272,0.09756097560975611,0.17543859649122806,0.10526315789473684,0.0175438596491228,2,0.03508771929824561,0.45414410662224075,0.5942808322444467,96
D Landis,Colorado Springs Sky Sox,2024,46,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,1,1,0.42426261705187107,0.5369379014989293,508
D Leach,Billings Mustangs,2024,39,163,129,39,5,2,8,31,3,0,49,24,0.3023255813953488,0.44785276073619634,0.5581395348837209,1.0059922956199172,0.2558139534883721,0.1901840490797546,0.3006134969325153,0.04907975460122699,15,0.0920245398773006,0.42426261705187107,0.5369379014989293,110
D Leach,Billings Mustangs,2025,12,58,44,17,7,0,3,11,2,1,8,7,0.3863636363636363,0.5172413793103449,0.75,1.2672413793103448,0.3636363636363637,0.1896551724137931,0.13793103448275862,0.05172413793103448,10,0.1724137931034483,0.43016503667481665,0.5454872866095224,158
D Leonard,Great Falls Voyagers,2025,5,20,19,7,1,0,0,0,1,0,2,6,0.3684210526315789,0.4,0.42105263157894735,0.8210526315789474,0.05263157894736842,0,0.1,0,1,0.05,0.43016503667481665,0.5454872866095224,70
D Maberry,Ogden Raptors,2021,59,214,188,76,0,0,7,26,0,0,42,69,0.40425531914893614,0.4766355140186916,0.5159574468085106,0.9925929608272022,0.11170212765957448,0.12149532710280374,0.19626168224299065,0.03271028037383177,7,0.03271028037383177,0.38673711547933554,0.40390518846560314,151
D Macaluso,Ogden Raptors,2022,50,146,121,37,8,1,5,15,5,3,32,23,0.30578512396694213,0.3958333333333333,0.512396694214876,0.9082300275482094,0.20661157024793383,0.10273972602739724,0.2191780821917808,0.03424657534246575,14,0.0958904109589041,0.40321965362020296,0.5054686478713669,100
D Maiben,Boise Hawks,2023,57,226,193,61,11,2,0,15,11,6,12,48,0.3160621761658031,0.38666666666666666,0.39378238341968913,0.7804490500863558,0.07772020725388601,0.06637168141592921,0.05309734513274336,0,13,0.05752212389380531,0.4157126208267636,0.5195080916519789,69
D Matthews,Colorado Springs Sky Sox,2023,82,347,286,93,17,1,22,53,4,4,81,53,0.32517482517482516,0.4322766570605187,0.6223776223776224,1.054654279438141,0.29720279720279724,0.15273775216138327,0.2334293948126801,0.06340057636887608,40,0.11527377521613832,0.4157126208267636,0.5195080916519789,124
D Matthews,Colorado Springs Sky Sox,2024,88,406,316,112,19,1,19,76,10,4,79,73,0.35443037974683544,0.4876847290640394,0.6012658227848101,1.0889505518488496,0.24683544303797467,0.18719211822660095,0.19458128078817735,0.04679802955665024,39,0.0960591133004926,0.42426261705187107,0.5369379014989293,127
D Maynard,Grand Junction Jackalopes,2025,35,135,105,34,8,0,0,17,11,1,27,26,0.3238095238095238,0.4626865671641791,0.4,0.8626865671641791,0.0761904761904762,0.1259259259259259,0.2,0,8,0.05925925925925926,0.43016503667481665,0.5454872866095224,81
D Mervis,Billings Mustangs,2021,8,21,17,6,0,0,0,4,0,0,5,6,0.35294117647058826,0.47619047619047616,0.35294117647058826,0.8291316526610644,0,0.1904761904761905,0.23809523809523808,0,0,0,0.38673711547933554,0.40390518846560314,111
D Miller,Glacier Range Riders,2022,82,354,312,96,23,2,15,30,7,5,62,56,0.3076923076923077,0.3757062146892655,0.5384615384615384,0.914167753150804,0.23076923076923073,0.0847457627118644,0.1751412429378531,0.0423728813559322,40,0.11299435028248588,0.40321965362020296,0.5054686478713669,100
D Miller,Glacier Range Riders,2023,90,431,361,130,27,2,15,56,7,7,77,86,0.3601108033240997,0.44779582366589327,0.5706371191135734,1.0184329427794667,0.21052631578947367,0.12993039443155452,0.17865429234338748,0.03480278422273782,44,0.10208816705336426,0.4157126208267636,0.5195080916519789,118
D Molinari,Colorado Springs Sky Sox,2022,6,29,23,9,1,0,1,5,0,1,5,7,0.391304347826087,0.4827586206896552,0.5652173913043478,1.047976011994003,0.1739130434782608,0.1724137931034483,0.1724137931034483,0.03448275862068965,2,0.06896551724137931,0.40321965362020296,0.5054686478713669,132
D Murillo,Boise Hawks,2026,8,42,39,15,3,0,0,2,0,0,5,12,0.38461538461538464,0.4146341463414634,0.4615384615384616,0.876172607879925,0.07692307692307693,0.04761904761904761,0.11904761904761904,0,3,0.07142857142857142,0.45414410662224075,0.5942808322444467,69
D Nevarez,Missoula PaddleHeads,2021,46,180,159,50,0,0,11,21,0,0,41,39,0.31446540880503143,0.3944444444444444,0.5220125786163522,0.9164570230607968,0.20754716981132076,0.11666666666666668,0.22777777777777777,0.06111111111111111,11,0.06111111111111111,0.38673711547933554,0.40390518846560314,131
D Pearce,Ogden Raptors,2021,34,36,32,8,0,0,2,4,0,0,7,6,0.25,0.3333333333333333,0.4375,0.7708333333333333,0.1875,0.1111111111111111,0.19444444444444445,0.05555555555555555,2,0.05555555555555555,0.38673711547933554,0.40390518846560314,95
D Perez,Colorado Springs Sky Sox,2023,65,245,193,63,9,0,12,43,5,4,24,42,0.32642487046632124,0.4530612244897959,0.5595854922279793,1.012646716717775,0.23316062176165803,0.17551020408163265,0.09795918367346938,0.04897959183673469,21,0.08571428571428572,0.4157126208267636,0.5195080916519789,117
D Popham,Colorado Springs Sky Sox,2022,28,93,79,23,7,1,2,7,5,2,23,13,0.2911392405063291,0.3763440860215054,0.4810126582278481,0.8573567442493535,0.189873417721519,0.07526881720430108,0.24731182795698925,0.02150537634408602,10,0.10752688172043012,0.40321965362020296,0.5054686478713669,88
D Poteet,Boise Hawks,2023,68,292,250,84,24,5,9,38,1,3,62,46,0.336,0.4212328767123288,0.58,1.0012328767123289,0.2439999999999999,0.13013698630136986,0.2123287671232877,0.03082191780821917,38,0.13013698630136986,0.4157126208267636,0.5195080916519789,113
D Poteet,Boise Hawks,2024,40,161,141,43,8,1,1,17,1,2,34,33,0.3049645390070922,0.37888198757763975,0.3971631205673759,0.7760451081450157,0.09219858156028372,0.10559006211180123,0.2111801242236025,0.0062111801242236,10,0.06211180124223602,0.42426261705187107,0.5369379014989293,63
D Ratfield,Glacier Range Riders,2025,17,64,51,16,5,0,1,8,5,0,15,10,0.3137254901960784,0.453125,0.4705882352941176,0.9237132352941176,0.1568627450980392,0.125,0.234375,0.015625,6,0.09375,0.43016503667481665,0.5454872866095224,92
D Ratfield,Glacier Range Riders,2026,58,274,227,79,16,0,7,36,6,4,37,56,0.34801762114537443,0.4432234432234432,0.5110132158590308,0.954236659082474,0.16299559471365638,0.13138686131386862,0.13503649635036497,0.02554744525547445,23,0.08394160583941605,0.45414410662224075,0.5942808322444467,84
D Rivera,Grand Junction Jackalopes,2024,54,245,220,72,15,2,7,15,7,0,40,48,0.32727272727272727,0.3884297520661157,0.509090909090909,0.8975206611570248,0.18181818181818177,0.06122448979591836,0.16326530612244897,0.02857142857142857,24,0.09795918367346938,0.42426261705187107,0.5369379014989293,86
D Smiley,Idaho Falls Chukars,2026,29,120,102,42,6,0,1,16,0,2,22,35,0.4117647058823529,0.48333333333333334,0.5,0.9833333333333334,0.08823529411764708,0.13333333333333333,0.18333333333333332,0.00833333333333333,7,0.05833333333333333,0.45414410662224075,0.5942808322444467,91
D Stengren,Idaho Falls Chukars,2026,43,193,165,61,10,0,3,25,2,0,20,48,0.3696969696969697,0.4583333333333333,0.48484848484848486,0.943181818181818,0.11515151515151516,0.12953367875647667,0.10362694300518134,0.0155440414507772,13,0.06735751295336788,0.45414410662224075,0.5942808322444467,83
D Stone,Ogden Raptors,2025,79,382,314,120,24,2,5,48,13,4,42,89,0.3821656050955414,0.47757255936675463,0.5191082802547771,0.9966808396215316,0.13694267515923564,0.1256544502617801,0.1099476439790576,0.01308900523560209,31,0.08115183246073299,0.43016503667481665,0.5454872866095224,106
D Stroup,Idaho Falls Chukars,2022,92,436,386,143,24,3,23,25,12,13,94,93,0.3704663212435233,0.4128440366972478,0.6269430051813472,1.0397870418785948,0.25647668393782386,0.05733944954128441,0.21559633027522937,0.05275229357798165,50,0.1146788990825688,0.40321965362020296,0.5054686478713669,126
D Stroup,Rocky Mountain Vibes,2023,94,450,365,125,25,6,20,68,12,5,77,74,0.3424657534246575,0.45555555555555555,0.6082191780821918,1.0637747336377474,0.2657534246575343,0.1511111111111111,0.1711111111111111,0.04444444444444444,51,0.11333333333333331,0.4157126208267636,0.5195080916519789,127
D Stuart,Oakland Ballers,2024,38,163,140,46,4,1,7,17,5,1,21,34,0.32857142857142857,0.4171779141104294,0.5214285714285715,0.9386064855390008,0.1928571428571429,0.10429447852760736,0.12883435582822086,0.04294478527607362,12,0.0736196319018405,0.42426261705187107,0.5369379014989293,95
D Tatum,Oakland Ballers,2025,68,275,225,76,9,0,23,45,4,1,50,44,0.3377777777777778,0.4545454545454546,0.6844444444444444,1.138989898989899,0.3466666666666666,0.16363636363636364,0.18181818181818185,0.08363636363636363,32,0.11636363636363636,0.43016503667481665,0.5454872866095224,131
D Tofteland,Rocky Mountain Vibes,2024,91,399,316,99,26,1,17,63,15,1,87,55,0.31329113924050633,0.4481012658227848,0.5632911392405063,1.0113924050632912,0.25,0.15789473684210523,0.21804511278195488,0.04260651629072681,44,0.11027568922305764,0.42426261705187107,0.5369379014989293,111
D Tofteland,Rocky Mountain Vibes,2025,91,429,354,122,26,3,15,50,21,4,76,78,0.3446327683615819,0.44988344988344986,0.5621468926553672,1.012030342538817,0.2175141242937853,0.11655011655011654,0.17715617715617715,0.03496503496503497,44,0.10256410256410256,0.43016503667481665,0.5454872866095224,108
D Wilkinson,Ogden Raptors,2025,61,236,183,58,12,1,2,32,12,5,26,43,0.31693989071038253,0.4396551724137931,0.4262295081967213,0.8658846806105144,0.10928961748633877,0.13559322033898305,0.11016949152542373,0.00847457627118644,15,0.0635593220338983,0.43016503667481665,0.5454872866095224,80
D Wilkinson,Ogden Raptors,2026,62,236,170,54,13,2,3,44,9,3,24,36,0.3176470588235294,0.47345132743362833,0.4705882352941176,0.944039562727746,0.15294117647058825,0.1864406779661017,0.1016949152542373,0.01271186440677966,18,0.07627118644067797,0.45414410662224075,0.5942808322444467,83
D Williams,Grand Junction Jackalopes,2023,31,112,101,32,6,0,2,9,0,2,11,24,0.31683168316831684,0.36607142857142855,0.4356435643564357,0.8017149929278642,0.1188118811881188,0.08035714285714286,0.09821428571428573,0.01785714285714285,8,0.07142857142857142,0.4157126208267636,0.5195080916519789,72
D Woodcox,Boise Hawks,2025,46,193,169,52,5,0,9,19,3,2,39,38,0.3076923076923077,0.38341968911917096,0.4970414201183432,0.8804611092375141,0.18934911242603547,0.09844559585492228,0.2020725388601036,0.0466321243523316,14,0.07253886010362694,0.43016503667481665,0.5454872866095224,80
E Acosta,Idaho Falls Chukars,2023,55,260,220,71,12,2,1,34,5,0,24,56,0.32272727272727275,0.4247104247104247,0.4090909090909091,0.8338013338013338,0.08636363636363636,0.13076923076923078,0.09230769230769233,0.00384615384615384,15,0.05769230769230769,0.4157126208267636,0.5195080916519789,81
E Americaan,Rocky Mountain Vibes,2023,24,96,79,25,9,0,2,10,6,1,24,14,0.31645569620253167,0.4270833333333333,0.5063291139240507,0.933412447257384,0.189873417721519,0.10416666666666669,0.25,0.02083333333333333,11,0.11458333333333331,0.4157126208267636,0.5195080916519789,100
E Apodaca,Missoula PaddleHeads,2026,72,363,288,107,21,4,7,62,8,5,33,75,0.3715277777777778,0.4876033057851239,0.5451388888888888,1.0327421946740127,0.17361111111111105,0.17079889807162535,0.09090909090909093,0.01928374655647383,32,0.0881542699724518,0.45414410662224075,0.5942808322444467,99
E Bates,Yuba-Sutter Freebirds,2024,15,11,10,3,0,0,0,0,0,1,1,3,0.3,0.2727272727272727,0.3,0.5727272727272728,0,0,0.09090909090909093,0,0,0,0.42426261705187107,0.5369379014989293,20
E Berkey,Yuba-Sutter Freebirds,2025,81,354,273,97,17,1,21,48,23,6,68,58,0.3553113553113553,0.48,0.6556776556776557,1.1356776556776556,0.30036630036630035,0.13559322033898305,0.192090395480226,0.05932203389830508,39,0.11016949152542373,0.43016503667481665,0.5454872866095224,132
E Blum,Billings Mustangs,2024,42,142,123,37,7,0,7,14,4,0,39,23,0.3008130081300813,0.3900709219858156,0.5284552845528455,0.9185262065386612,0.2276422764227642,0.09859154929577464,0.2746478873239437,0.04929577464788732,14,0.09859154929577464,0.42426261705187107,0.5369379014989293,90
E Carrillo,Rocky Mountain Vibes,2021,18,31,30,5,0,0,0,1,0,0,11,5,0.16666666666666666,0.1935483870967742,0.16666666666666666,0.3602150537634409,0,0.03225806451612903,0.3548387096774194,0,0,0,0.38673711547933554,0.40390518846560314,-9
E Corona,Great Falls Voyagers,2025,69,302,283,94,16,6,11,14,1,4,72,61,0.3321554770318021,0.3609271523178808,0.5477031802120141,0.908630332529895,0.21554770318021205,0.04635761589403973,0.2384105960264901,0.03642384105960265,33,0.10927152317880796,0.43016503667481665,0.5454872866095224,84
E Corona,Long Beach Coast,2026,70,327,281,104,24,6,17,37,5,4,63,57,0.3701067615658363,0.44648318042813456,0.6797153024911032,1.1261984829192375,0.30960854092526696,0.11314984709480122,0.1926605504587156,0.05198776758409786,47,0.1437308868501529,0.45414410662224075,0.5942808322444467,113
E Diaz,Colorado Springs Sky Sox,2023,75,323,286,96,23,0,2,34,2,1,64,71,0.3356643356643357,0.4086687306501548,0.4370629370629371,0.8457316677130919,0.1013986013986014,0.10526315789473684,0.19814241486068113,0.00619195046439628,25,0.07739938080495357,0.4157126208267636,0.5195080916519789,82
E Diaz,Colorado Springs Sky Sox,2024,79,311,262,88,14,1,6,37,6,5,53,67,0.33587786259541985,0.42258064516129035,0.46564885496183206,0.8882295001231224,0.1297709923664122,0.1189710610932476,0.17041800643086816,0.01929260450160772,21,0.06752411575562701,0.42426261705187107,0.5369379014989293,86
E Good,Ogden Raptors,2024,45,177,151,45,9,2,5,19,3,1,38,29,0.2980132450331126,0.3850574712643678,0.4834437086092715,0.8685011798736393,0.18543046357615897,0.10734463276836158,0.21468926553672316,0.02824858757062147,16,0.0903954802259887,0.42426261705187107,0.5369379014989293,81
E Good,Ogden Raptors,2025,86,413,331,109,11,1,10,62,10,6,76,87,0.3293051359516616,0.4425427872860635,0.459214501510574,0.9017572887966376,0.12990936555891242,0.15012106537530268,0.18401937046004843,0.02421307506053268,22,0.05326876513317191,0.43016503667481665,0.5454872866095224,87
