"player_name","team","season","pa","ops","ops_plus","woba","iso","hr_rate","bb_rate","k_rate","power_grade","discipline_grade","scout_grade"
"J Trimble","Idaho Falls Chukars",2026,420,1.37296918767507,175,0.573095238095238,0.408963585434174,0.0857142857142857,0.133333333333333,0.202380952380952,79.1051344743276,53.5475865491996,73.0977975878343
"A Cootway","Billings Mustangs",2026,392,1.15227959870817,134,0.487964285714286,0.316498316498317,0.0561224489795918,0.188775510204082,0.206632653061224,74.7628361858191,61.4431070852463,73.0859989512323
"L Navarro","Rocky Mountain Vibes",2022,263,1.05921467572487,134,0.459281368821293,0.194312796208531,0.0228136882129278,0.174904942965779,0.0950570342205323,52.3325183374083,76.0168755428713,73.0506030414263
"G Ferraro-Nahr","Ogden Raptors",2026,389,1.17751587884204,138,0.500579896907216,0.30030959752322,0.0616966580976864,0.141388174807198,0.172236503856041,74.9388753056235,60.5459734458369,72.7163083377032
"S Wilmer","Rocky Mountain Vibes",2023,180,1.17631806395851,152,0.501129213483146,0.3,0.0555555555555556,0.194444444444444,0.244444444444444,73.8679706601467,56.3432187616329,72.570791819612
"M Sanford","Oakland Ballers",2026,141,1.11060161408657,124,0.467702127659574,0.310344827586207,0.0638297872340425,0.148936170212766,0.148936170212766,75.7310513447433,66.0367291227199,72.5707918196119
"B Nigh","Boise Hawks",2026,110,1.11566600859366,127,0.47194495412844,0.278481012658228,0.0454545454545454,0.209090909090909,0.181818181818182,70.0831295843521,66.2414691649088,72.5157315154693
"T Cruz","Great Falls Voyagers",2026,426,1.15237038211511,133,0.488627358490566,0.296918767507003,0.0539906103286385,0.140845070422535,0.161971830985915,73.3838630806846,62.0722173966993,72.464604090194
"S Lynch","Billings Mustangs",2026,126,1.18184955141477,140,0.498753968253968,0.33695652173913,0.0634920634920635,0.222222222222222,0.253968253968254,76.7139364303178,56.3506638540762,72.3859465128474
"R Pena","Missoula PaddleHeads",2025,460,1.24083370685791,150,0.517958695652174,0.430412371134021,0.1,0.126086956521739,0.191304347826087,79.4865525672372,53.331678868346,72.3072889355008
"T Collins","Missoula PaddleHeads",2026,8,1.16666666666667,137,0.49025,0.333333333333333,0,0.25,0.25,54.239608801956,57.1882367539397,72.2994231777661
"D Perez","Colorado Springs Sky Sox",2023,245,1.01264671671778,117,0.437661224489796,0.233160621761658,0.0489795918367347,0.175510204081633,0.0979591836734694,67.3691931540342,75.8977540637796,72.2522286313582
"C Bagnieski","Ogden Raptors",2025,424,1.07397644302182,120,0.458744680851064,0.256637168141593,0.0542452830188679,0.160377358490566,0.122641509433962,70.7726161369193,71.3450800347438,72.2443628736235
"L Sparks","Missoula PaddleHeads",2022,406,1.12533101739799,146,0.474266009852217,0.265895953757225,0.0443349753694581,0.120689655172414,0.147783251231527,69.0562347188264,59.1946891673905,71.7881489250131
"M Feinstein","Idaho Falls Chukars",2022,144,1.08788102261554,140,0.468888888888889,0.247787610619469,0.0486111111111111,0.180555555555556,0.201388888888889,68.7041564792176,61.5436158332299,71.7566858940745
"K Micklus","Billings Mustangs",2026,172,1.09502923976608,122,0.469327485380117,0.284722222222222,0.0465116279069767,0.127906976744186,0.0930232558139535,70.9339853300734,67.1348802580965,71.7330886208705
"M Feinstein","Idaho Falls Chukars",2021,348,1.03464464950623,161,0.451781609195402,0.211267605633803,0.0574712643678161,0.183908045977011,0.189655172413793,65.8288508557457,63.6989700955453,71.6426324069219
"J Newman","Missoula PaddleHeads",2021,91,1.04073974805682,162,0.44810989010989,0.292682926829268,0.0879120879120879,0.0989010989010989,0.131868131868132,76.0097799511002,54.6494602307979,71.5049816465653
"J Newman","Missoula PaddleHeads",2022,410,1.14568876674682,149,0.484392682926829,0.335211267605634,0.0780487804878049,0.104878048780488,0.153658536585366,77.520782396088,53.6294825660752,71.4695857367593
"M Handron","Modesto Roadsters",2026,345,1.06754658385093,118,0.46024347826087,0.221428571428571,0.0347826086956522,0.173913043478261,0.115942028985507,61.559902200489,74.0923191462961,71.3201363398007
"C Muniz","Billings Mustangs",2026,428,1.1258761682243,128,0.480542056074766,0.295454545454545,0.0630841121495327,0.147196261682243,0.172897196261682,74.6601466992665,61.6552922198784,71.2965390665968
"N Vargas","Missoula PaddleHeads",2026,129,1.16368829049368,138,0.494217054263566,0.189473684210526,0.0232558139534884,0.155038759689922,0.116279069767442,51.3643031784841,71.207345824544,71.2650760356581
"C Dayton","Boise Hawks",2025,24,1.11111111111111,128,0.480958333333333,0.277777777777778,0.0416666666666667,0.125,0.125,69.0122249388753,63.1182528849733,71.1746198217095
"H George","Colorado Springs Sky Sox",2023,410,1.04843605092319,123,0.450286063569682,0.25,0.0390243902439024,0.129268292682927,0.0878048780487805,65.9315403422983,67.8347189477603,71.0173046670162
"J Ochoa","Colorado Springs Sky Sox",2025,1,5,866,2.101,3,1,0,0,80,47.4053852835339,70.907184058731
"A Redahan","Great Falls Voyagers",2026,124,1.23379477038014,149,0.525609756097561,0.27027027027027,0.0403225806451613,0.0887096774193548,0.0483870967741935,68.1026894865526,56.7117508375729,70.895385422129
"D Landis","Colorado Springs Sky Sox",2024,1,3,508,1.271,1,0,0,0,55.9119804400978,47.4053852835339,70.836392239119
"D Brutcher","Ogden Raptors",2024,152,1.08510186757216,126,0.468539473684211,0.241935483870968,0.0394736842105263,0.171052631578947,0.171052631578947,65.0953545232274,65.9324978285147,70.7302045097011
"D Stroup","Rocky Mountain Vibes",2023,450,1.06377473363775,127,0.455082222222222,0.265753424657534,0.0444444444444444,0.151111111111111,0.171111111111111,69.0709046454768,62.7124953468172,70.7262716308338
"A Fogel","Missoula PaddleHeads",2025,376,1.24714095744681,151,0.520577127659574,0.396875,0.0904255319148936,0.101063829787234,0.167553191489362,79.1784841075795,49.6910286636059,70.7184058730991
"R Lee","Idaho Falls Chukars",2026,105,1.14136546184739,130,0.485704761904762,0.349397590361446,0.0857142857142857,0.161904761904762,0.228571428571429,78.3129584352078,55.3492989204616,70.5138961719979
"J Johnson","Grand Junction Jackalopes",2023,490,1.09087758857148,132,0.467114519427403,0.26491646778043,0.0448979591836735,0.130612244897959,0.161224489795918,69.1149144254279,59.8833602183894,70.5099632931306
"J Barfield","Rocky Mountain Vibes",2023,349,1.13109354413702,139,0.476698550724638,0.325174825174825,0.0630372492836676,0.126074498567335,0.191977077363897,76.0831295843521,53.1232162799355,70.4706345044573
"M O<U+2019>Hara","Boise Hawks",2026,302,1.07692307692308,120,0.464254966887417,0.200854700854701,0.0298013245033113,0.195364238410596,0.125827814569536,56.2347188264059,74.5166894155602,70.4234399580493
"B Rosengard","Long Beach Coast",2026,160,1.09035409035409,122,0.465711538461538,0.214285714285714,0.01875,0.14375,0.0875,53.8581907090464,71.594490631592,70.3329837441007
"D Matthews","Colorado Springs Sky Sox",2024,406,1.08895055184885,127,0.468394088669951,0.246835443037975,0.0467980295566502,0.187192118226601,0.194581280788177,68.1026894865526,63.2559870951731,70.313319349764
"B Carson","Rocky Mountain Vibes",2023,91,1.0800963081862,132,0.462876404494382,0.2,0.021978021978022,0.186813186813187,0.164835164835165,52.8312958435208,68.2069735699218,70.2661248033561
"W Crenshaw","Billings Mustangs",2023,64,1.05602240896359,124,0.447333333333333,0.313725490196078,0.0625,0.171875,0.21875,75.6870415647922,58.357116267527,70.0812794965915
"E Berkey","Yuba-Sutter Freebirds",2025,354,1.13567765567766,132,0.48164,0.3003663003663,0.0593220338983051,0.135593220338983,0.192090395480226,74.6308068459658,55.5465938702072,70.0773466177242
"J Gonzalez","Yuba-Sutter Freebirds",2024,392,1.11289733284618,131,0.475409207161125,0.270186335403727,0.048469387755102,0.145408163265306,0.191326530612245,70.4938875305623,58.2528849733217,69.9868904037756
"A Guadalupe","Colorado Springs Sky Sox",2022,154,1.12428513071895,147,0.481091503267974,0.2421875,0.038961038961039,0.11038961038961,0.142857142857143,65.0220048899755,57.0169996277454,69.9790246460409
"K Willman","Missoula PaddleHeads",2023,89,1.13438202247191,142,0.482898876404494,0.213333333333333,0.0224719101123595,0.112359550561798,0.101123595505618,55.0464547677262,62.336518178434,69.9318300996329
"J O'Dowd","Billings Mustangs",2025,395,1.09121388732218,122,0.465228426395939,0.308641975308642,0.0556962025316456,0.159493670886076,0.19746835443038,74.2640586797066,59.6413947139844,69.884635553225
"P Mills","Billings Mustangs",2024,217,1.06837937029167,121,0.453410138248848,0.311377245508982,0.0552995391705069,0.207373271889401,0.225806451612903,74.4107579462103,59.1984117136121,69.7863135815417
"T Wyatt","Idaho Falls Chukars",2026,367,1.14589260695038,131,0.485008174386921,0.302839116719243,0.0626702997275204,0.0953678474114442,0.106267029972752,75.1882640586797,55.8965132150391,69.6329313057158
"R McCarthy","Glacier Range Riders",2024,144,1.16022222222222,139,0.493805555555556,0.288,0.0555555555555556,0.111111111111111,0.166666666666667,73.0757946210269,53.3949621541134,69.6250655479811
"C Sargent Jr.","Ogden Raptors",2025,398,1.18480220975498,139,0.500826196473552,0.357954545454545,0.0879396984924623,0.0904522613065327,0.14321608040201,78.6356968215159,50.290358605286,69.5936025170425
"A Shaver","Billings Mustangs",2026,416,1.26327352870278,154,0.528943765281174,0.338028169014085,0.0504807692307692,0.0841346153846154,0.146634615384615,74.7481662591687,47.889316292344,69.5700052438385
"E Lopez","Rocky Mountain Vibes",2021,75,1.07098039215686,170,0.464946666666667,0.220588235294118,0.0666666666666667,0.0933333333333333,0.0933333333333333,68.8948655256724,56.5442362576002,69.5424750917672
"A Rios","Rocky Mountain Vibes",2023,17,1.58455882352941,236,0.679352941176471,0.3125,0.0588235294117647,0.0588235294117647,0.117647058823529,75.041564792176,46.7762749720809,69.3458311484006
"K Schmack","Great Falls Voyagers",2026,399,1.12403650636024,127,0.474308270676692,0.30503144654088,0.0601503759398496,0.135338345864662,0.19047619047619,74.8215158924205,55.9076808537039,69.3183009963293
"P Chung","Missoula PaddleHeads",2024,434,1.06065073453342,121,0.458868055555556,0.209497206703911,0.0253456221198157,0.142857142857143,0.105990783410138,55.4865525672372,69.8858419158705,69.1570529627687
"R Washington Jr.","Grand Junction Jackalopes",2023,420,1.05672268907563,125,0.453421428571429,0.266106442577031,0.0571428571428571,0.128571428571429,0.15952380952381,72.0635696821516,59.4329321255739,69.1570529627687
"N Klemp","Missoula PaddleHeads",2025,247,1.07470781452907,118,0.459263157894737,0.30188679245283,0.0566801619433198,0.129554655870445,0.157894736842105,74.3227383863081,60.1513835463457,69.0941269008915
"J Coutts","Colorado Springs Sky Sox",2023,384,1.09662953172205,133,0.467669270833333,0.262839879154079,0.046875,0.104166666666667,0.135416666666667,69.6723716381418,55.9970219630227,69.0744625065548
"J Pappas","Idaho Falls Chukars",2025,283,1.06445608278647,119,0.460003533568905,0.209821428571429,0.0459363957597173,0.148409893992933,0.11660777385159,63.0122249388753,70.0272986722918,69.0429994756161
"A Guadalupe","Colorado Springs Sky Sox",2024,78,1.05897435897436,121,0.459846153846154,0.215384615384615,0.0384615384615385,0.153846153846154,0.141025641025641,61.6919315403423,67.8719444099764,69.0036706869428
"C Lane","Ogden Raptors",2026,490,1.11665852944048,126,0.476544897959184,0.236842105263158,0.0387755102040816,0.114285714285714,0.104081632653061,64.4205378973105,62.6268767837201,68.9761405348715
"C Lawrence","Ogden Raptors",2026,456,1.21443476532742,144,0.513094713656388,0.358395989974937,0.0767543859649123,0.111842105263158,0.212719298245614,78.1515892420538,46.3742399801464,68.9682747771369
"T McCaffrey","Long Beach Coast",2026,70,1.27470725995316,155,0.537728571428572,0.409836065573771,0.1,0.0857142857142857,0.171428571428571,79.4425427872861,44.3342846507011,68.9092815941269
"E Pelc","Long Beach Coast",2026,444,1.05050969791951,117,0.460758465011287,0.165605095541401,0.0202702702702703,0.27027027027027,0.105855855855856,47.3447432762836,77.8632584687927,68.7244362873624
"O Johnson","Modesto Roadsters",2026,385,1.12305194805195,127,0.480672727272727,0.270833333333333,0.0571428571428571,0.106493506493506,0.135064935064935,72.3716381418093,56.8829879637672,68.4845306764552
"D Henderson","Ogden Raptors",2023,113,1.1465194781498,144,0.492026548672566,0.257731958762887,0.0442477876106195,0.132743362831858,0.221238938053097,68.3667481662592,50.5918848492369,68.4137388568432
"B Barrera","Oakland Ballers",2024,407,1.05761953175746,119,0.45319656019656,0.261494252873563,0.0565110565110565,0.13022113022113,0.154791154791155,71.6234718826406,60.6576498324854,68.3822758259046
"M Minzey","Grand Junction Jackalopes",2025,396,1.07488876355205,119,0.457477157360406,0.308641975308642,0.0606060606060606,0.159090909090909,0.222222222222222,75.0562347188264,55.732721181288,68.1345044572627
"M Haas","Boise Hawks",2026,132,1.12286441294075,129,0.481977099236641,0.219047619047619,0.0378787878787879,0.136363636363636,0.166666666666667,62.2933985330073,60.3970715969723,68.0715783953854
"S Baumgardt","Idaho Falls Chukars",2025,341,1.09674922600619,123,0.464232352941176,0.291228070175439,0.0557184750733138,0.114369501466276,0.158357771260997,73.3691931540342,55.9486288621417,68.0597797587834
"S Greico","Ogden Raptors",2025,50,1.12888888888889,129,0.48392,0.311111111111111,0.08,0.08,0.1,76.7432762836186,52.3005335649584,68.0086523335081
"P Robertson","Colorado Springs Sky Sox",2023,408,1.01172839506173,117,0.438469135802469,0.21875,0.0269607843137255,0.17156862745098,0.17156862745098,57.7017114914425,65.9213301898499,67.9614577871002
"F Aberouette","Glacier Range Riders",2022,31,1.01194743130227,121,0.434161290322581,0.259259259259259,0.032258064516129,0.129032258064516,0.161290322580645,63.9951100244499,59.1946891673905,67.9535920293655
"B Norman","Great Falls Voyagers",2021,175,1.00636528028933,154,0.436222857142857,0.246835443037975,0.0742857142857143,0.0971428571428571,0.16,71.9902200488998,49.8175952351408,67.8985317252229
"A Pimentel","Grand Junction Jackalopes",2025,394,1.03977226181699,113,0.446030769230769,0.261980830670927,0.0431472081218274,0.154822335025381,0.17258883248731,68.5134474327628,63.0251892294329,67.8828002097535
"K Hvidsten","Billings Mustangs",2026,15,1.05,114,0.4514,0.25,0,0.2,0.2,49.5305623471883,63.1219754311949,67.8198741478762
"T Williams","Modesto Roadsters",2026,313,1.0622012531887,115,0.454392971246006,0.251937984496124,0.0511182108626198,0.137380191693291,0.153354632587859,69.9657701711491,62.9432932125574,67.8120083901416
"D Gomez","Colorado Springs Sky Sox",2024,381,1.14158678734845,135,0.483836411609499,0.348101265822785,0.078740157480315,0.120734908136483,0.230971128608924,77.9755501222494,45.7339620300285,67.7884111169376
"C Petersen","Grand Junction Jackalopes",2022,323,1.090156220591,139,0.467127329192547,0.261363636363636,0.043343653250774,0.142414860681115,0.244582043343653,68.440097799511,49.5942424618439,67.768746722601
"B Trammell","Rocky Mountain Vibes",2023,36,1.09961685823755,133,0.469666666666667,0.344827586206897,0.0833333333333333,0.138888888888889,0.305555555555556,78.078239608802,45.9833726268768,67.6900891452543
"Z Roos","Grand Junction Jackalopes",2025,446,1.03819869891998,113,0.449174887892377,0.230985915492958,0.031390134529148,0.145739910313901,0.143497757847534,60.8704156479218,66.3903710137734,67.6664918720503
"D Matthews","Colorado Springs Sky Sox",2023,347,1.05465427943814,124,0.449472622478386,0.297202797202797,0.0634005763688761,0.152737752161383,0.23342939481268,74.9828850855746,52.8738056830872,67.6586261143157
"T Kelly","Idaho Falls Chukars",2022,161,0.981039555410265,117,0.428111801242236,0.195488721804511,0.0248447204968944,0.136645962732919,0.0807453416149068,53.2713936430318,70.1762005211565,67.6468274777137
"A Baeza","Boise Hawks",2023,319,1.01177371145294,116,0.433332288401254,0.228682170542636,0.0438871473354232,0.15987460815047,0.169278996865204,65.4474327628362,64.3727509616578,67.5996329313057
"J Soto","Ogden Raptors",2023,74,1.11782094594595,137,0.472081081081081,0.28125,0.0675675675675676,0.108108108108108,0.189189189189189,74.3520782396088,48.4998138726889,67.5681699003671
"D Molinari","Colorado Springs Sky Sox",2022,29,1.047976011994,132,0.449586206896552,0.173913043478261,0.0344827586206896,0.172413793103448,0.172413793103448,53.6234718826406,65.8357116267527,67.5485055060304
"C Denning","Billings Mustangs",2023,353,1.00883405977584,115,0.436261363636364,0.232876712328767,0.0453257790368272,0.138810198300283,0.144475920679887,66.0929095354523,64.6035488273979,67.4619821709491
"K Clark","Rocky Mountain Vibes",2025,289,1.09820329805562,124,0.468650519031142,0.251046025104602,0.041522491349481,0.155709342560554,0.217993079584775,67.1344743276284,56.0751954336766,67.4108547456738
"C Valentine","Ogden Raptors",2026,514,1.11502082146925,125,0.474087890625,0.271070615034169,0.0389105058365759,0.103112840466926,0.14591439688716,67.7652811735941,54.3702692641767,67.3203985317252
"J Winters","Oakland Ballers",2026,62,1.04466501240695,113,0.453435483870968,0.211538461538462,0.032258064516129,0.161290322580645,0.145161290322581,58.4058679706601,68.7132398560615,67.2653382275826
"V Rodriguez","Idaho Falls Chukars",2023,4,1.25,165,0.53975,0.25,0,0,0,49.2665036674817,47.4053852835339,67.2378080755113
"C Petersen","Rocky Mountain Vibes",2023,247,1.04898785425101,125,0.454327935222672,0.21578947368421,0.0242914979757085,0.165991902834008,0.202429149797571,56.0586797066015,59.9019729494974,67.15128474043
"E Scavotto","Grand Junction Jackalopes",2025,465,1.08390593583355,122,0.465270967741935,0.246612466124661,0.0473118279569892,0.18494623655914,0.234408602150538,68.1173594132029,56.7452537535674,67.0097011012061
"J Nicol","Great Falls Voyagers",2024,51,1.18761140819964,141,0.484039215686275,0.454545454545455,0.0784313725490196,0.0980392156862745,0.215686274509804,78.9144254278729,40.8053108326095,66.9467750393288
"H George","Colorado Springs Sky Sox",2024,410,0.986698894015967,105,0.425351219512195,0.234234234234234,0.0292682926829268,0.168292682926829,0.139024390243902,60.4889975550122,70.5447325970964,66.6911379129523
"D Andiarena","Missoula PaddleHeads",2026,121,1.1591477746607,134,0.497603305785124,0.275229357798165,0.0578512396694215,0.0909090909090909,0.15702479338843,72.7237163814181,48.1871199900732,66.687205034085
"B Cannon","Modesto Roadsters",2026,443,1.00552681169553,106,0.436830699774266,0.230088495575221,0.0406320541760722,0.214446952595937,0.164785553047404,64.4938875305623,69.387020722174,66.6006816990037
"K Liniak","Glacier Range Riders",2024,115,1.15057675244011,135,0.481608695652174,0.377551020408163,0.0695652173913043,0.0869565217391304,0.182608695652174,78.0195599022005,42.7000868594118,66.5967488201363
"J Newman-Dodd","Missoula PaddleHeads",2023,78,1.02229654403567,115,0.437782051282051,0.333333333333333,0.0897435897435897,0.102564102564103,0.141025641025641,77.8728606356968,54.6457376845762,66.592815941269
"H Hudson","Idaho Falls Chukars",2022,30,1.24444444444444,170,0.526533333333333,0.37037037037037,0.0666666666666667,0.1,0.266666666666667,77.6968215158924,36.055341853828,66.3332459360252
"B Roberts","Colorado Springs Sky Sox",2025,317,1.10846459072973,124,0.47181072555205,0.299651567944251,0.0630914826498423,0.0851735015772871,0.129337539432177,75.0855745721271,50.5769946643504,66.3096486628212
"B Cermenelli","Missoula PaddleHeads",2026,298,1.0418212922753,112,0.447489932885906,0.219607843137255,0.0302013422818792,0.120805369127517,0.0805369127516778,59.3447432762836,65.910162551185,66.2899842684845
"J Elvir","Grand Junction Jackalopes",2021,203,1.02544154751892,159,0.450403940886699,0.182926829268293,0.0492610837438424,0.192118226600985,0.275862068965517,60.078239608802,54.0426851966745,66.2742527530152
"J Ybarra","Oakland Ballers",2026,457,1.10655104411487,122,0.46962363238512,0.330864197530864,0.074398249452954,0.0962800875273523,0.161925601750547,77.1687041564792,49.002357612607,66.0028841111694
"C Kirtley","Glacier Range Riders",2023,267,1.01724817662133,116,0.435337078651685,0.285087719298246,0.0561797752808989,0.131086142322097,0.198501872659176,73.119804400978,53.7486040451669,65.8180388044048
"J Reinhardt","Idaho Falls Chukars",2022,9,1.16666666666667,164,0.526,0,0,0.333333333333333,0.111111111111111,20,77.4426107457501,65.7787100157315
"C Hall","Ogden Raptors",2025,268,1.04256503694706,112,0.447591760299625,0.283783783783784,0.0634328358208955,0.16044776119403,0.220149253731343,74.1320293398533,56.3767216776275,65.7747771368642
"L Navarro","Missoula PaddleHeads",2023,300,1.00655870445344,116,0.43815,0.190283400809717,0.0333333333333333,0.15,0.146666666666667,55.8679706601467,66.5281052239732,65.7315154693235
"L Navigato","Missoula PaddleHeads",2021,159,0.90062893081761,128,0.401245283018868,0.133333333333333,0.0377358490566038,0.150943396226415,0.119496855345912,49.3691931540342,70.1091946891674,65.6410592553749
"D Jimerson","Oakland Ballers",2026,102,1.16624040920716,135,0.496990196078431,0.271739130434783,0.0490196078431372,0.0784313725490196,0.156862745098039,71.0513447432763,45.0676262563593,65.5742003146303
"D Tauken","Missoula PaddleHeads",2026,62,0.999341672152732,101,0.415806451612903,0.326530612244898,0.0806451612903226,0.161290322580645,0.17741935483871,77.4180929095355,63.1182528849733,65.5152071316203
"J Broughton","Ogden Raptors",2022,412,1.04511238196569,129,0.447007281553398,0.227397260273973,0.0339805825242718,0.0946601941747573,0.135922330097087,61.6919315403423,52.497828514704,65.3421604614578
"N Klemp","Missoula PaddleHeads",2026,478,1.01038881518522,104,0.430949790794979,0.273170731707317,0.0564853556485356,0.117154811715481,0.104602510460251,72.4449877750611,63.4607271373619,65.1809124278972
"N Martinez","Oakland Ballers",2024,400,1.01730769230769,111,0.4411075,0.255384615384615,0.0525,0.18,0.225,70.2738386308068,57.8099019729495,65.1730466701626
"G Ostrander","Idaho Falls Chukars",2025,384,1.01748932819429,110,0.445229765013055,0.168253968253968,0.0234375,0.1484375,0.0651041666666667,48.7090464547677,73.1505149522273,65.0432616675406
"J Jablonski","Idaho Falls Chukars",2025,299,1.03954739586222,112,0.445744966442953,0.289256198347107,0.0602006688963211,0.163879598662207,0.240802675585284,73.9266503667482,53.7783844149398,65.0314630309387
"C Sepulveda","Billings Mustangs",2021,210,0.931917631917632,135,0.410533333333333,0.162162162162162,0.0476190476190476,0.119047619047619,0.147619047619048,56.8508557457213,58.9006080158829,64.7050340849502
"C Horner","Boise Hawks",2025,60,0.991525423728814,106,0.43764406779661,0.159090909090909,0.0166666666666667,0.183333333333333,0.0833333333333333,44.601466992665,77.1932001489018,64.6224436287362
"K Ewell","Grand Junction Jackalopes",2025,99,1.05162738496072,114,0.451585858585859,0.308641975308642,0.0707070707070707,0.161616161616162,0.343434343434343,76.0831295843521,49.6463581089465,64.6185107498689
"J Agnew","Grand Junction Jackalopes",2022,5,1.4,197,0.5978,0.6,0.2,0,0.2,79.8092909535452,30.854944782231,64.5791819611956
"C Almanza","Oakland Ballers",2025,406,1.04749776085983,111,0.443485221674877,0.338068181818182,0.0763546798029557,0.105911330049261,0.167487684729064,77.6381418092909,51.4443479339868,64.5595175668589
"B Ryan","Billings Mustangs",2023,137,1.07509578544061,130,0.467318518518518,0.172413793103448,0.0291970802919708,0.102189781021898,0.0802919708029197,51.3349633251834,60.2109442858916,64.5319874147876
"C Dayton","Boise Hawks",2026,47,1.07669470559129,117,0.462893617021277,0.279069767441861,0.0638297872340425,0.0851063829787234,0.127659574468085,73.9266503667482,50.8301278074203,64.5044572627163
"J Faile","Billings Mustangs",2023,227,1.17529094615031,146,0.492352422907489,0.407960199004975,0.092511013215859,0.0881057268722467,0.255506607929515,79.3251833740831,33.1480332547462,64.4572627163083
"G Ostrander","Idaho Falls Chukars",2026,378,1.02995280581487,112,0.452933687002653,0.12987012987013,0.00529100529100529,0.169312169312169,0.0714285714285714,36.679706601467,76.4896389130165,64.3078133193498
"J Valdez","Ogden Raptors",2022,437,1.0450075735366,128,0.448384259259259,0.242744063324538,0.0480549199084668,0.0755148741418764,0.125858123569794,67.9119804400978,48.7678372006452,64.3078133193498
"D Tofteland","Rocky Mountain Vibes",2024,399,1.01139240506329,111,0.439288607594937,0.25,0.0426065162907268,0.157894736842105,0.218045112781955,67.1638141809291,56.2054845514332,64.2842160461458
"A Figueredo","Billings Mustangs",2023,155,0.965891472868217,105,0.417587096774194,0.27906976744186,0.0580645161290323,0.109677419354839,0.116129032258065,72.9731051344743,60.0210944285892,64.2645516518091
"J Smith","Colorado Springs Sky Sox",2025,7,1.21428571428571,158,0.549428571428571,0,0,0.428571428571429,0.142857142857143,20,73.7647350787939,64.2016255899318
"R Alexiades","Ogden Raptors",2022,422,0.973473601813863,114,0.419641330166271,0.21875,0.033175355450237,0.146919431279621,0.196682464454976,60.2249388753056,57.8285147040576,64.1347666491872
"E Corona","Long Beach Coast",2026,423,1.096553101307,120,0.46248463356974,0.32425068119891,0.0638297872340425,0.101654846335697,0.200945626477541,76.2151589242054,44.460851222236,64.0521761929733
"K Greenwalt","Missoula PaddleHeads",2023,420,1.01702544031311,116,0.434804761904762,0.257534246575342,0.05,0.0833333333333333,0.104761904761905,70.0537897310514,52.5350539769202,64.0325117986366
"D Miller","Glacier Range Riders",2023,431,1.01843294277947,118,0.438807424593967,0.210526315789474,0.0348027842227378,0.129930394431555,0.178654292343387,59.4767726161369,56.5219009802705,63.9263240692187
"K Ashworth","Glacier Range Riders",2026,409,0.999896710220524,107,0.446990049751244,0.131487889273356,0.0146699266503667,0.259168704156479,0.097799511002445,39.7750611246944,78.6263804442238,63.89486103828
"J Goldfarb","Ogden Raptors",2021,320,0.930454545454545,135,0.41020625,0.174545454545455,0.05,0.140625,0.2125,58.919315403423,54.0910782975555,63.8004719454641
"J Harrison-Dudley","RedPocket Mobiles",2026,360,1.0704306912776,115,0.455838888888889,0.319218241042345,0.0722222222222222,0.136111111111111,0.275,76.7286063569682,46.0503784588659,63.6785527005768
"J Teixeira","Boise Hawks",2022,406,0.976670958351993,114,0.419736453201971,0.224431818181818,0.0369458128078818,0.0911330049261084,0.0763546798029557,62.6748166259169,56.8159821317781,63.6431567907708
"S Greico","Ogden Raptors",2026,233,1.15459100615235,131,0.485412017167382,0.389162561576355,0.0858369098712446,0.0987124463519313,0.261802575107296,78.9877750611247,35.716590147661,63.6077608809649
"C Dean","Missoula PaddleHeads",2026,82,1.05352303523035,112,0.444951219512195,0.277777777777778,0.0487804878048781,0.0975609756097561,0.146341463414634,71.1100244498778,52.1330189849857,63.5605663345569
"M Dinesen","Glacier Range Riders",2024,165,1.08155127081507,124,0.46661963190184,0.25,0.0484848484848485,0.121212121212121,0.23030303030303,68.8068459657702,46.1732224841792,63.5094389092816
"A Rios","Grand Junction Jackalopes",2024,399,1.01013466098377,110,0.437413098236776,0.219941348973607,0.0401002506265664,0.12280701754386,0.152882205513784,63.2469437652812,59.1611862513959,63.4386470896696
"J Cruce","Grand Junction Jackalopes",2023,437,1.06409096553315,126,0.458732265446224,0.242894056847545,0.0526315789473684,0.0938215102974828,0.17162471395881,68.9828850855746,46.7651073334161,63.430781331935
"C Mize","Rocky Mountain Vibes",2024,72,1.099709367315,128,0.474492957746479,0.238095238095238,0.0416666666666667,0.0972222222222222,0.180555555555556,65.5794621026895,46.1062166521901,63.3796539066597
"A Kirchner","Yuba-Sutter Freebirds",2026,250,1.15167857142857,130,0.485084,0.352678571428571,0.08,0.088,0.224,78.1955990220049,36.6100012408487,63.3324593602517
"D Leach","Billings Mustangs",2024,163,1.00599229561992,110,0.437196319018405,0.255813953488372,0.049079754601227,0.190184049079755,0.300613496932515,69.7017114914426,53.2162799354759,63.3206607236497
"T Bouchard","Colorado Springs Sky Sox",2022,292,1.06481530835243,133,0.456284246575342,0.260700389105058,0.0410958904109589,0.10958904109589,0.26027397260274,67.6625916870416,39.4949745626008,63.2144729942318
"M Backstrom","Great Falls Voyagers",2024,202,1.13195726352296,132,0.477292079207921,0.355932203389831,0.0594059405940594,0.099009900990099,0.321782178217822,76.5965770171149,34.1940687430202,63.0846879916099
"J Coutts","Colorado Springs Sky Sox",2024,412,1.05206174320934,118,0.450366504854369,0.25,0.0485436893203883,0.0970873786407767,0.16504854368932,68.8655256723716,48.7231666459859,63.0532249606712
